arc,originnode,destinationnode,capacity
1,1,134,111.0
2,1,141,54.0
3,1,221,100.0
4,1,327,90.0
5,1,373,53.0
6,2,84,97.0
7,2,115,66.0
8,2,117,119.0
9,2,164,138.0
10,2,181,108.0
11,2,211,81.0
12,2,213,93.0
13,2,219,91.0
14,2,240,112.0
15,2,250,123.0
16,2,309,69.0
17,2,359,70.0
18,2,367,56.0
19,2,399,80.0
20,3,30,125.0
21,3,227,122.0
22,3,237,80.0
23,3,258,67.0
24,3,265,118.0
25,3,346,89.0
26,3,386,126.0
27,4,12,66.0
28,4,54,130.0
29,4,78,110.0
30,4,104,79.0
31,4,114,79.0
32,4,130,125.0
33,4,210,78.0
34,4,257,55.0
35,4,292,108.0
36,4,366,149.0
37,4,375,62.0
38,5,55,58.0
39,5,60,154.0
40,5,70,80.0
41,5,88,90.0
42,5,108,118.0
43,5,122,117.0
44,5,195,97.0
45,5,215,101.0
46,5,251,72.0
47,5,256,78.0
48,5,269,64.0
49,5,271,152.0
50,5,307,119.0
51,6,94,84.0
52,6,97,75.0
53,6,117,143.0
54,6,176,75.0
55,6,214,60.0
56,6,326,135.0
57,6,398,70.0
58,6,400,85.0
59,7,20,107.0
60,7,46,78.0
61,7,135,60.0
62,7,139,93.0
63,7,155,125.0
64,7,179,121.0
65,7,208,55.0
66,7,212,137.0
67,7,229,152.0
68,7,241,125.0
69,7,245,60.0
70,7,273,146.0
71,7,275,111.0
72,7,316,137.0
73,7,325,136.0
74,7,332,81.0
75,7,345,54.0
76,7,374,61.0
77,7,383,58.0
78,8,98,141.0
79,8,149,110.0
80,8,201,76.0
81,8,218,72.0
82,8,279,148.0
83,8,290,55.0
84,8,295,130.0
85,8,320,134.0
86,8,388,65.0
87,9,16,148.0
88,9,18,99.0
89,9,62,81.0
90,9,83,121.0
91,9,107,56.0
92,9,147,137.0
93,9,152,92.0
94,9,204,106.0
95,9,243,142.0
96,9,353,63.0
97,9,384,138.0
98,9,393,68.0
99,10,13,150.0
100,10,44,105.0
101,10,68,71.0
102,10,78,136.0
103,10,92,69.0
104,10,112,71.0
105,10,135,112.0
106,10,168,86.0
107,10,200,106.0
108,10,275,108.0
109,10,299,61.0
110,10,340,111.0
111,10,391,133.0
112,11,65,108.0
113,11,201,65.0
114,11,218,98.0
115,11,264,67.0
116,11,279,138.0
117,11,290,83.0
118,11,295,151.0
119,11,320,110.0
120,11,388,67.0
121,12,4,142.0
122,12,54,109.0
123,12,78,106.0
124,12,104,100.0
125,12,114,71.0
126,12,292,63.0
127,12,366,82.0
128,12,375,58.0
129,13,10,86.0
130,13,20,74.0
131,13,44,115.0
132,13,92,75.0
133,13,135,135.0
134,13,200,65.0
135,13,231,133.0
136,13,245,120.0
137,13,275,58.0
138,13,325,147.0
139,13,332,79.0
140,13,340,120.0
141,13,363,145.0
142,13,374,128.0
143,13,391,137.0
144,14,27,103.0
145,14,50,127.0
146,14,57,143.0
147,14,78,135.0
148,14,104,151.0
149,14,123,138.0
150,14,130,121.0
151,14,210,145.0
152,14,226,89.0
153,14,232,144.0
154,14,257,152.0
155,14,272,77.0
156,14,292,152.0
157,14,299,148.0
158,14,341,146.0
159,14,350,73.0
160,14,375,124.0
161,14,392,103.0
162,15,29,64.0
163,15,39,133.0
164,15,52,120.0
165,15,65,97.0
166,15,84,103.0
167,15,174,63.0
168,15,181,148.0
169,15,201,100.0
170,15,211,142.0
171,15,218,64.0
172,15,219,53.0
173,15,264,104.0
174,15,285,83.0
175,15,295,107.0
176,15,399,68.0
177,16,9,86.0
178,16,23,148.0
179,16,62,118.0
180,16,63,114.0
181,16,133,137.0
182,16,147,114.0
183,16,243,62.0
184,16,287,145.0
185,16,353,154.0
186,16,385,154.0
187,16,393,128.0
188,17,82,93.0
189,17,142,83.0
190,17,143,123.0
191,17,144,151.0
192,17,163,126.0
193,17,305,90.0
194,18,9,93.0
195,18,37,72.0
196,18,83,149.0
197,18,107,70.0
198,18,152,107.0
199,18,204,78.0
200,18,220,89.0
201,18,243,126.0
202,18,358,68.0
203,18,376,94.0
204,18,384,81.0
205,19,101,127.0
206,19,173,95.0
207,19,230,145.0
208,19,254,86.0
209,19,308,62.0
210,19,317,86.0
211,19,318,150.0
212,19,324,120.0
213,19,343,63.0
214,19,354,125.0
215,19,355,54.0
216,19,371,87.0
217,20,7,152.0
218,20,13,131.0
219,20,44,64.0
220,20,92,57.0
221,20,135,141.0
222,20,212,100.0
223,20,241,137.0
224,20,245,139.0
225,20,275,153.0
226,20,316,67.0
227,20,325,101.0
228,20,332,135.0
229,20,340,76.0
230,20,363,127.0
231,20,374,123.0
232,21,100,99.0
233,21,113,58.0
234,21,121,120.0
235,21,140,104.0
236,21,160,89.0
237,21,235,148.0
238,21,260,120.0
239,21,263,90.0
240,21,270,88.0
241,21,322,54.0
242,21,339,115.0
243,21,369,80.0
244,22,29,113.0
245,22,39,140.0
246,22,59,97.0
247,22,79,124.0
248,22,85,90.0
249,22,174,144.0
250,22,205,114.0
251,22,222,60.0
252,22,223,137.0
253,22,278,83.0
254,22,285,104.0
255,22,301,103.0
256,22,310,117.0
257,22,314,90.0
258,22,367,148.0
259,23,16,134.0
260,23,62,83.0
261,23,63,144.0
262,23,147,145.0
263,23,207,102.0
264,23,243,111.0
265,23,266,64.0
266,23,287,128.0
267,23,353,105.0
268,23,360,134.0
269,23,385,144.0
270,23,393,136.0
271,24,33,87.0
272,24,93,52.0
273,24,103,112.0
274,24,116,64.0
275,24,122,85.0
276,24,136,120.0
277,24,166,146.0
278,24,189,123.0
279,24,196,85.0
280,24,296,73.0
281,24,382,65.0
282,25,64,73.0
283,25,193,80.0
284,25,207,147.0
285,25,216,100.0
286,25,266,114.0
287,25,278,117.0
288,25,310,89.0
289,25,400,106.0
290,26,36,60.0
291,26,48,104.0
292,26,157,149.0
293,26,158,116.0
294,26,159,147.0
295,26,186,110.0
296,26,192,148.0
297,26,225,67.0
298,26,230,67.0
299,26,233,143.0
300,26,238,60.0
301,26,317,75.0
302,26,321,59.0
303,26,324,132.0
304,26,343,136.0
305,26,348,121.0
306,26,354,68.0
307,26,355,55.0
308,26,371,69.0
309,27,14,52.0
310,27,32,63.0
311,27,38,67.0
312,27,41,64.0
313,27,45,122.0
314,27,57,139.0
315,27,104,117.0
316,27,123,129.0
317,27,130,82.0
318,27,197,109.0
319,27,210,133.0
320,27,224,83.0
321,27,226,134.0
322,27,257,77.0
323,27,274,144.0
324,27,341,66.0
325,27,350,147.0
326,27,356,70.0
327,27,392,114.0
328,28,97,92.0
329,28,102,153.0
330,28,187,144.0
331,28,216,145.0
332,28,217,150.0
333,28,326,107.0
334,28,390,141.0
335,28,398,116.0
336,29,15,146.0
337,29,22,107.0
338,29,39,97.0
339,29,52,145.0
340,29,65,133.0
341,29,84,143.0
342,29,174,123.0
343,29,181,60.0
344,29,211,89.0
345,29,213,79.0
346,29,219,129.0
347,29,223,144.0
348,29,264,52.0
349,29,285,94.0
350,29,295,143.0
351,29,367,132.0
352,29,399,125.0
353,30,3,117.0
354,30,56,112.0
355,30,102,151.0
356,30,105,86.0
357,30,167,105.0
358,30,187,80.0
359,30,206,103.0
360,30,227,101.0
361,30,234,83.0
362,30,265,95.0
363,30,346,134.0
364,30,386,56.0
365,30,390,105.0
366,31,66,122.0
367,31,87,97.0
368,31,171,105.0
369,31,244,131.0
370,31,262,100.0
371,31,286,106.0
372,31,297,81.0
373,31,342,107.0
374,31,362,114.0
375,31,370,154.0
376,31,379,144.0
377,32,27,105.0
378,32,34,101.0
379,32,38,60.0
380,32,41,71.0
381,32,45,140.0
382,32,123,73.0
383,32,197,64.0
384,32,274,92.0
385,32,341,91.0
386,32,356,55.0
387,33,24,151.0
388,33,69,111.0
389,33,93,124.0
390,33,103,143.0
391,33,106,114.0
392,33,116,118.0
393,33,136,142.0
394,33,166,78.0
395,33,196,84.0
396,33,296,78.0
397,33,382,152.0
398,34,32,96.0
399,34,38,128.0
400,34,45,108.0
401,34,67,153.0
402,34,81,117.0
403,34,89,57.0
404,34,123,142.0
405,34,197,80.0
406,34,203,108.0
407,34,224,147.0
408,34,274,71.0
409,34,356,79.0
410,34,368,104.0
411,35,131,86.0
412,35,163,130.0
413,35,209,119.0
414,35,239,78.0
415,35,281,59.0
416,35,364,72.0
417,36,26,57.0
418,36,127,150.0
419,36,156,68.0
420,36,157,52.0
421,36,186,101.0
422,36,192,63.0
423,36,225,59.0
424,36,230,87.0
425,36,233,82.0
426,36,238,70.0
427,36,320,95.0
428,36,321,106.0
429,36,348,106.0
430,37,18,136.0
431,37,107,61.0
432,37,150,127.0
433,37,151,109.0
434,37,220,88.0
435,37,282,83.0
436,37,358,114.0
437,37,376,100.0
438,38,27,84.0
