node,x_coord,y_coord,capacity
1,0.5039566088367242,0.5039566088367242,406.0
2,0.5250814376177035,0.5250814376177035,887.0
3,0.6767914842852318,0.6767914842852318,640.0
4,0.9629491549612392,0.9629491549612392,366.0
5,0.35318889053633784,0.35318889053633784,657.0
6,0.7196422490823444,0.7196422490823444,1026.0
7,0.8106880109960657,0.8106880109960657,464.0
8,0.4377678935264233,0.4377678935264233,655.0
9,0.9860859199372582,0.9860859199372582,556.0
10,0.7980093765233898,0.7980093765233898,581.0
11,0.2996055578736465,0.2996055578736465,1004.0
12,0.07193621035927533,0.07193621035927533,518.0
13,0.17749494125985388,0.17749494125985388,830.0
14,0.8459661255719226,0.8459661255719226,755.0
15,0.6566496064334397,0.6566496064334397,633.0
16,0.2641746366259332,0.2641746366259332,761.0
17,0.9178083751343649,0.9178083751343649,711.0
18,0.7651627954386409,0.7651627954386409,447.0
19,0.27934537587701813,0.27934537587701813,1037.0
20,0.7338578302866816,0.7338578302866816,465.0
21,0.016935121917597495,0.016935121917597495,386.0
22,0.22415068237861546,0.22415068237861546,565.0
23,0.38888879619603656,0.38888879619603656,638.0
24,0.11511096240624386,0.11511096240624386,929.0
25,0.0978733003913248,0.0978733003913248,988.0
26,0.01625165181018451,0.01625165181018451,711.0
27,0.8861291834458773,0.8861291834458773,651.0
28,0.18943678487235105,0.18943678487235105,1005.0
29,0.7954502310868348,0.7954502310868348,819.0
30,0.3316181548803121,0.3316181548803121,893.0
31,0.5280498253631891,0.5280498253631891,799.0
32,0.38842709704926914,0.38842709704926914,826.0
33,0.31300777370219435,0.31300777370219435,611.0
34,0.789791262699947,0.789791262699947,901.0
35,0.12108024757158398,0.12108024757158398,921.0
36,0.621439157773217,0.621439157773217,620.0
37,0.6645227730220111,0.6645227730220111,707.0
38,0.18570383059961926,0.18570383059961926,974.0
39,0.04175126616509961,0.04175126616509961,525.0
40,0.2964247475472037,0.2964247475472037,1041.0
41,0.7498175957278097,0.7498175957278097,980.0
42,0.7068365274858655,0.7068365274858655,369.0
43,0.2847481531789222,0.2847481531789222,600.0
44,0.7004872017382,0.7004872017382,656.0
