arc,originnode,destinationnode,capacity
1,1,72,21.0
2,1,81,16.0
3,1,120,11.0
4,1,159,24.0
5,1,172,15.0
6,1,195,10.0
7,1,237,27.0
8,1,257,20.0
9,1,331,18.0
10,1,346,16.0
11,1,357,28.0
12,1,366,15.0
13,1,383,11.0
14,1,402,22.0
15,1,435,16.0
16,1,494,26.0
17,1,512,21.0
18,2,7,25.0
19,2,97,26.0
20,2,107,27.0
21,2,125,30.0
22,2,142,17.0
23,2,145,13.0
24,2,170,25.0
25,2,233,24.0
26,2,241,22.0
27,2,262,30.0
28,2,274,22.0
29,2,292,12.0
30,2,307,15.0
31,2,320,24.0
32,2,324,11.0
33,2,381,23.0
34,2,396,26.0
35,2,431,24.0
36,2,522,25.0
37,2,528,21.0
38,2,554,19.0
39,3,34,18.0
40,3,133,22.0
41,3,200,20.0
42,3,203,20.0
43,3,207,10.0
44,3,260,27.0
45,3,294,15.0
46,3,315,27.0
47,3,330,29.0
48,3,335,19.0
49,3,337,25.0
50,3,433,14.0
51,3,458,28.0
52,3,507,17.0
53,3,509,24.0
54,3,515,19.0
55,4,24,18.0
56,4,30,18.0
57,4,47,10.0
58,4,69,15.0
59,4,71,28.0
60,4,93,18.0
61,4,101,24.0
62,4,106,18.0
63,4,110,27.0
64,4,113,23.0
65,4,185,28.0
66,4,193,11.0
67,4,246,17.0
68,4,268,11.0
69,4,287,13.0
70,4,290,15.0
71,4,321,20.0
72,4,333,19.0
73,4,353,15.0
74,4,362,10.0
75,4,384,18.0
76,4,386,30.0
77,4,388,24.0
78,4,453,15.0
79,4,459,23.0
80,4,491,27.0
81,4,492,16.0
82,4,543,22.0
83,4,571,28.0
84,4,593,23.0
85,4,594,23.0
86,5,28,16.0
87,5,72,10.0
88,5,81,17.0
89,5,154,14.0
90,5,160,28.0
91,5,216,26.0
92,5,293,24.0
93,5,300,23.0
94,5,325,11.0
95,5,352,27.0
96,5,354,17.0
97,5,355,23.0
98,5,357,26.0
99,5,393,15.0
100,5,402,24.0
101,5,413,28.0
102,5,422,27.0
103,5,435,21.0
104,5,441,13.0
105,5,481,28.0
106,5,497,14.0
107,5,505,20.0
108,6,11,11.0
109,6,26,20.0
110,6,51,28.0
111,6,58,18.0
112,6,61,11.0
113,6,68,17.0
114,6,77,25.0
115,6,104,19.0
116,6,140,22.0
117,6,155,25.0
118,6,188,13.0
119,6,212,30.0
120,6,252,15.0
121,6,319,19.0
122,6,374,24.0
123,6,414,29.0
124,6,420,18.0
125,6,457,26.0
126,6,474,15.0
127,6,483,23.0
128,6,524,26.0
129,6,549,12.0
130,6,584,10.0
131,7,2,24.0
132,7,125,23.0
133,7,142,23.0
134,7,170,11.0
135,7,239,17.0
136,7,312,10.0
137,7,320,24.0
138,7,339,14.0
139,7,381,18.0
140,7,396,30.0
141,7,426,14.0
142,7,438,29.0
143,7,439,30.0
144,7,522,16.0
145,7,554,27.0
146,8,23,18.0
147,8,55,11.0
148,8,128,13.0
149,8,147,27.0
150,8,163,18.0
151,8,169,20.0
152,8,182,17.0
153,8,184,24.0
154,8,208,29.0
155,8,218,20.0
156,8,228,27.0
157,8,232,26.0
158,8,240,25.0
159,8,253,29.0
160,8,301,22.0
161,8,313,27.0
162,8,328,16.0
163,8,360,15.0
164,8,410,22.0
165,8,430,14.0
166,8,484,22.0
167,8,488,13.0
168,8,517,15.0
169,8,545,19.0
170,8,579,18.0
171,8,588,13.0
172,9,59,26.0
173,9,83,19.0
174,9,96,26.0
175,9,105,29.0
176,9,141,27.0
177,9,177,27.0
178,9,230,28.0
179,9,259,22.0
180,9,269,21.0
181,9,270,31.0
182,9,280,12.0
183,9,316,13.0
184,9,323,15.0
185,9,344,20.0
186,9,358,11.0
187,9,364,18.0
188,9,391,12.0
189,9,428,13.0
190,9,440,18.0
191,9,449,15.0
192,9,472,18.0
193,9,478,25.0
194,9,493,22.0
195,10,49,26.0
196,10,75,30.0
197,10,84,17.0
198,10,85,23.0
199,10,100,21.0
200,10,103,27.0
201,10,164,13.0
202,10,174,24.0
203,10,179,16.0
204,10,202,18.0
205,10,204,25.0
206,10,205,24.0
207,10,235,25.0
208,10,243,25.0
209,10,247,25.0
210,10,272,21.0
211,10,278,22.0
212,10,318,12.0
213,10,340,28.0
214,10,347,26.0
215,10,348,27.0
216,10,461,16.0
217,10,527,20.0
218,10,540,24.0
219,10,542,27.0
220,10,544,19.0
221,10,563,12.0
222,10,567,24.0
223,10,573,17.0
224,10,581,21.0
225,10,583,14.0
226,10,585,24.0
227,10,586,27.0
228,10,591,19.0
229,11,6,24.0
230,11,26,14.0
231,11,58,17.0
232,11,60,19.0
233,11,68,26.0
234,11,140,19.0
235,11,188,10.0
236,11,212,16.0
237,11,305,18.0
238,11,414,12.0
239,11,420,26.0
240,11,444,23.0
241,11,453,18.0
242,11,521,20.0
243,11,524,11.0
244,11,529,14.0
245,11,538,23.0
246,12,23,27.0
247,12,82,22.0
248,12,97,17.0
249,12,107,20.0
250,12,109,14.0
251,12,123,11.0
252,12,124,17.0
253,12,128,14.0
254,12,142,28.0
255,12,145,12.0
256,12,169,27.0
257,12,182,10.0
258,12,208,23.0
259,12,218,23.0
260,12,225,27.0
261,12,241,14.0
262,12,262,19.0
263,12,274,15.0
264,12,281,26.0
265,12,292,31.0
266,12,307,12.0
267,12,324,14.0
268,12,350,13.0
269,12,360,13.0
270,12,410,16.0
271,12,430,17.0
272,12,431,29.0
273,12,452,15.0
274,12,488,13.0
275,12,525,24.0
276,12,528,17.0
277,12,558,23.0
278,12,588,25.0
279,13,64,10.0
280,13,93,16.0
281,13,99,20.0
282,13,101,22.0
283,13,116,11.0
284,13,148,11.0
285,13,166,28.0
286,13,219,23.0
287,13,229,29.0
288,13,268,16.0
289,13,282,20.0
290,13,287,25.0
291,13,314,12.0
292,13,321,24.0
293,13,333,24.0
294,13,349,28.0
295,13,362,15.0
296,13,368,15.0
297,13,378,14.0
298,13,486,24.0
299,13,493,23.0
300,13,536,25.0
301,13,546,17.0
302,13,552,24.0
303,13,556,23.0
304,13,557,23.0
305,13,578,26.0
306,13,582,11.0
307,13,593,18.0
308,13,598,29.0
309,14,41,19.0
310,14,76,14.0
311,14,139,18.0
312,14,246,21.0
313,14,286,27.0
314,14,289,11.0
315,14,290,17.0
316,14,297,15.0
317,14,311,29.0
318,14,334,14.0
319,14,387,13.0
320,14,421,29.0
321,14,459,11.0
322,14,473,11.0
323,14,487,16.0
324,14,503,22.0
325,14,510,21.0
326,14,539,18.0
327,14,548,17.0
328,14,553,17.0
329,15,29,17.0
330,15,35,11.0
331,15,80,14.0
332,15,88,28.0
333,15,114,16.0
334,15,118,27.0
335,15,130,25.0
336,15,131,29.0
337,15,136,14.0
338,15,144,15.0
339,15,165,23.0
340,15,168,23.0
341,15,206,15.0
342,15,215,19.0
343,15,263,11.0
344,15,295,15.0
345,15,338,15.0
346,15,390,26.0
347,15,400,11.0
348,15,403,22.0
349,15,411,21.0
350,15,475,20.0
351,15,498,21.0
352,15,506,15.0
353,15,511,22.0
354,15,518,29.0
355,15,547,26.0
356,15,597,25.0
357,16,46,18.0
358,16,57,19.0
359,16,65,26.0
360,16,66,11.0
361,16,102,20.0
362,16,149,23.0
363,16,176,10.0
364,16,223,12.0
365,16,236,27.0
366,16,242,30.0
367,16,264,27.0
368,16,284,12.0
369,16,343,11.0
370,16,345,27.0
371,16,373,14.0
372,16,401,27.0
373,16,409,24.0
374,16,412,15.0
375,16,455,18.0
376,16,460,27.0
377,16,489,25.0
378,16,504,18.0
379,16,530,15.0
380,17,39,31.0
381,17,62,22.0
382,17,96,14.0
383,17,119,30.0
384,17,126,16.0
385,17,135,21.0
386,17,143,28.0
387,17,146,17.0
388,17,224,12.0
389,17,230,12.0
390,17,251,19.0
391,17,255,12.0
392,17,261,11.0
393,17,280,27.0
394,17,285,22.0
395,17,316,18.0
396,17,364,12.0
397,17,418,22.0
398,17,428,17.0
399,17,447,18.0
400,17,472,14.0
401,17,478,22.0
402,17,552,20.0
403,17,585,23.0
404,18,39,30.0
405,18,45,25.0
406,18,62,17.0
407,18,64,16.0
408,18,75,12.0
409,18,99,16.0
410,18,100,28.0
411,18,116,27.0
412,18,135,28.0
413,18,146,13.0
414,18,148,11.0
415,18,166,29.0
416,18,174,27.0
417,18,219,25.0
418,18,224,28.0
419,18,229,12.0
420,18,243,15.0
421,18,251,16.0
422,18,278,12.0
423,18,314,14.0
424,18,376,25.0
425,18,394,30.0
426,18,418,30.0
427,18,486,19.0
428,18,493,30.0
429,18,527,30.0
430,18,552,30.0
431,18,563,28.0
432,18,585,16.0
433,18,586,24.0
434,18,598,18.0
435,19,21,27.0
436,19,36,23.0
437,19,72,13.0
438,19,86,16.0
439,19,120,18.0
440,19,159,14.0
441,19,171,15.0
442,19,195,29.0
443,19,197,14.0
444,19,238,25.0
445,19,248,25.0
446,19,258,24.0
447,19,331,30.0
448,19,352,11.0
449,19,357,13.0
450,19,366,13.0
451,19,368,27.0
452,19,383,11.0
453,19,415,24.0
454,19,435,13.0
455,19,446,24.0
456,19,482,26.0
457,19,494,14.0
458,19,501,28.0
459,19,555,12.0
460,19,562,11.0
461,19,575,16.0
462,20,40,21.0
463,20,56,16.0
464,20,59,25.0
465,20,95,21.0
466,20,108,19.0
467,20,117,25.0
468,20,137,23.0
469,20,147,25.0
470,20,152,21.0
471,20,265,21.0
472,20,273,27.0
473,20,299,25.0
474,20,328,15.0
475,20,344,29.0
476,20,367,11.0
477,20,375,18.0
478,20,399,25.0
479,20,417,13.0
480,20,425,23.0
481,20,454,22.0
482,20,467,29.0
483,20,520,26.0
484,20,526,28.0
485,20,572,24.0
486,20,592,12.0
487,21,19,21.0
488,21,36,15.0
489,21,56,21.0
490,21,86,19.0
491,21,137,12.0
492,21,152,20.0
493,21,171,17.0
494,21,197,27.0
495,21,238,12.0
496,21,248,25.0
497,21,258,26.0
498,21,288,11.0
499,21,299,26.0
500,21,352,26.0
501,21,363,30.0
502,21,367,12.0
503,21,383,29.0
504,21,404,12.0
505,21,415,27.0
506,21,446,22.0
507,21,454,28.0
508,21,520,28.0
509,21,536,22.0
510,21,546,20.0
511,21,555,19.0
512,21,561,30.0
513,21,562,11.0
514,21,575,13.0
515,21,592,24.0
516,22,124,26.0
517,22,181,27.0
518,22,279,14.0
519,22,324,18.0
520,22,341,27.0
521,22,419,10.0
522,22,445,15.0
523,22,452,21.0
524,22,595,14.0
525,23,8,22.0
526,23,12,28.0
527,23,44,10.0
528,23,82,30.0
529,23,109,22.0
530,23,123,16.0
531,23,124,20.0
532,23,128,20.0
533,23,162,12.0
534,23,163,15.0
535,23,169,19.0
536,23,182,26.0
537,23,208,16.0
538,23,217,10.0
539,23,218,24.0
540,23,225,28.0
541,23,281,25.0
542,23,301,17.0
543,23,313,13.0
544,23,336,23.0
545,23,350,13.0
546,23,360,23.0
547,23,410,13.0
548,23,430,13.0
549,23,436,20.0
550,23,484,22.0
551,23,488,25.0
552,23,500,13.0
553,23,517,16.0
554,23,558,23.0
555,23,569,11.0
556,23,588,12.0
557,24,4,19.0
558,24,30,30.0
559,24,60,26.0
560,24,69,21.0
561,24,76,19.0
562,24,106,26.0
563,24,110,19.0
564,24,286,26.0
565,24,289,14.0
566,24,290,13.0
567,24,305,28.0
568,24,334,25.0
569,24,386,18.0
570,24,421,23.0
571,24,453,12.0
572,24,459,25.0
573,24,491,18.0
574,24,492,11.0
575,24,510,19.0
576,24,521,29.0
577,24,538,10.0
578,24,543,11.0
579,24,594,19.0
580,25,38,27.0
581,25,57,25.0
582,25,61,13.0
583,25,66,25.0
584,25,77,27.0
585,25,111,11.0
586,25,183,29.0
587,25,223,21.0
588,25,231,26.0
589,25,252,12.0
590,25,264,15.0
591,25,317,13.0
592,25,343,26.0
593,25,345,13.0
594,25,374,15.0
595,25,382,24.0
596,25,401,21.0
597,25,409,24.0
598,25,470,17.0
599,25,483,25.0
600,25,490,11.0
601,25,530,21.0
602,25,584,28.0
603,25,600,29.0
604,26,6,20.0
605,26,11,26.0
606,26,30,22.0
607,26,47,21.0
608,26,58,21.0
609,26,60,28.0
610,26,61,22.0
611,26,68,18.0
612,26,69,11.0
613,26,71,28.0
614,26,77,22.0
615,26,104,13.0
616,26,106,30.0
617,26,140,12.0
618,26,155,24.0
619,26,188,18.0
620,26,212,16.0
621,26,308,15.0
622,26,374,13.0
623,26,386,12.0
624,26,414,14.0
625,26,420,16.0
626,26,444,13.0
627,26,453,30.0
628,26,457,23.0
629,26,470,25.0
630,26,483,16.0
631,26,491,18.0
632,26,496,20.0
633,26,524,18.0
634,26,529,18.0
635,26,549,17.0
636,26,584,27.0
637,27,31,10.0
638,27,101,17.0
639,27,113,30.0
640,27,134,28.0
641,27,185,15.0
642,27,197,14.0
643,27,213,31.0
644,27,268,19.0
645,27,282,12.0
646,27,283,12.0
647,27,321,14.0
648,27,353,23.0
649,27,362,26.0
650,27,368,17.0
651,27,388,22.0
652,27,443,14.0
653,27,451,19.0
654,27,464,30.0
655,27,476,27.0
656,27,482,23.0
657,27,501,11.0
658,27,556,21.0
659,27,593,15.0
660,27,594,27.0
661,28,5,24.0
662,28,81,23.0
663,28,98,14.0
664,28,112,12.0
665,28,117,21.0
666,28,160,26.0
667,28,175,25.0
668,28,293,16.0
669,28,299,18.0
670,28,300,22.0
671,28,325,28.0
672,28,352,28.0
673,28,354,29.0
674,28,355,14.0
675,28,357,12.0
676,28,393,22.0
677,28,407,25.0
678,28,413,21.0
679,28,422,15.0
680,28,441,14.0
