node,x_coord,y_coord,capacity
1,0.7335892038550729,0.7335892038550729,1398.0
2,0.9039718724924273,0.9039718724924273,903.0
3,0.642666188408079,0.642666188408079,1330.0
4,0.10930075272298412,0.10930075272298412,1085.0
5,0.12304377674763045,0.12304377674763045,596.0
6,0.73378080637785,0.73378080637785,968.0
7,0.9948119851668411,0.9948119851668411,986.0
8,0.5717055892659597,0.5717055892659597,1079.0
9,0.8808258068055168,0.8808258068055168,1271.0
10,0.062394522214158865,0.062394522214158865,1105.0
11,0.7182180751629011,0.7182180751629011,1238.0
12,0.8448016360812451,0.8448016360812451,928.0
13,0.15332364781519414,0.15332364781519414,537.0
14,0.2964770791340019,0.2964770791340019,1038.0
15,0.2089225128619634,0.2089225128619634,1231.0
16,0.9076366812267074,0.9076366812267074,706.0
17,0.8867076545016754,0.8867076545016754,1379.0
18,0.5520029829606293,0.5520029829606293,1252.0
19,0.22505304761431266,0.22505304761431266,943.0
20,0.7869670769954785,0.7869670769954785,762.0
21,0.37710308333470133,0.37710308333470133,542.0
22,0.04982202445279893,0.04982202445279893,491.0
23,0.4297275845624826,0.4297275845624826,698.0
24,0.03740666949433935,0.03740666949433935,1375.0
25,0.09135957280579354,0.09135957280579354,700.0
26,0.15610454830715692,0.15610454830715692,835.0
27,0.13952084846397672,0.13952084846397672,1136.0
28,0.19992689969762478,0.19992689969762478,1037.0
29,0.1391430655721223,0.1391430655721223,1079.0
30,0.052413239147916846,0.052413239147916846,715.0
31,0.5999216737351462,0.5999216737351462,1173.0
32,0.898249724841588,0.898249724841588,853.0
33,0.7916345681972013,0.7916345681972013,848.0
34,0.376072874114617,0.376072874114617,1239.0
35,0.2128080393802757,0.2128080393802757,517.0
36,0.184822246726288,0.184822246726288,931.0
37,0.6766564691117528,0.6766564691117528,1150.0
38,0.8701023216783668,0.8701023216783668,732.0
39,0.8367264682176478,0.8367264682176478,891.0
40,0.4101699811390783,0.4101699811390783,556.0
41,0.10863741724794773,0.10863741724794773,854.0
42,0.4498298711657398,0.4498298711657398,1132.0
43,0.4223619230100475,0.4223619230100475,657.0
44,0.9174077995562668,0.9174077995562668,588.0
45,0.0005740918364007808,0.0005740918364007808,1336.0
46,0.4103644632665544,0.4103644632665544,585.0
47,0.3040836762124781,0.3040836762124781,947.0
48,0.28186338504780195,0.28186338504780195,585.0
49,0.9852020012317573,0.9852020012317573,701.0
50,0.18141012659549816,0.18141012659549816,719.0
51,0.5746999550403642,0.5746999550403642,662.0
52,0.32072305334687157,0.32072305334687157,737.0
