node,x_coord,y_coord,capacity
1,0.21559105296253978,0.21559105296253978,586.0
2,0.005107872323923068,0.005107872323923068,546.0
3,0.3471640177881006,0.3471640177881006,444.0
4,0.10133031230530576,0.10133031230530576,324.0
5,0.45506459861149073,0.45506459861149073,799.0
6,0.4654957423556292,0.4654957423556292,511.0
7,0.10064090919252755,0.10064090919252755,398.0
8,0.3623530894577953,0.3623530894577953,835.0
9,0.1723712018111292,0.1723712018111292,311.0
10,0.1136104263843638,0.1136104263843638,687.0
11,0.5079005422150016,0.5079005422150016,291.0
12,0.4726328265806772,0.4726328265806772,505.0
13,0.0610159082703674,0.0610159082703674,384.0
14,0.025509789291542573,0.025509789291542573,485.0
15,0.8478054507820953,0.8478054507820953,641.0
16,0.12669140004513912,0.12669140004513912,437.0
17,0.24736285057617824,0.24736285057617824,418.0
18,0.1017128048922431,0.1017128048922431,279.0
19,0.3770735487634147,0.3770735487634147,623.0
20,0.814586322442854,0.814586322442854,691.0
21,0.6890591060928533,0.6890591060928533,576.0
22,0.19566566272529684,0.19566566272529684,466.0
23,0.18070048824667584,0.18070048824667584,408.0
24,0.5146430672973821,0.5146430672973821,529.0
25,0.8314295351619889,0.8314295351619889,379.0
26,0.9474306861411828,0.9474306861411828,509.0
27,0.3317363011863872,0.3317363011863872,821.0
28,0.37687664606589966,0.37687664606589966,414.0
29,0.014193446839097623,0.014193446839097623,602.0
30,0.8291169285230464,0.8291169285230464,435.0
31,0.8263392501193147,0.8263392501193147,769.0
32,0.4541664504590557,0.4541664504590557,795.0
33,0.6883587766422121,0.6883587766422121,586.0
34,0.8303831436548283,0.8303831436548283,280.0
35,0.21718043057569836,0.21718043057569836,379.0
36,0.30767390250376847,0.30767390250376847,365.0
37,0.6798777072199815,0.6798777072199815,770.0
38,0.9011696111822485,0.9011696111822485,562.0
39,0.4322435715809043,0.4322435715809043,673.0
40,0.5923690792498484,0.5923690792498484,570.0
41,0.49868837796727505,0.49868837796727505,778.0
42,0.8293238461426413,0.8293238461426413,362.0
43,0.46440669063424744,0.46440669063424744,464.0
