node,x_coord,y_coord,capacity
1,0.5831746749727498,0.5831746749727498,818.0
2,0.5616452369932405,0.5616452369932405,752.0
3,0.3440737703419714,0.3440737703419714,739.0
4,0.7371633074006434,0.7371633074006434,625.0
5,0.08775675071299172,0.08775675071299172,432.0
6,0.5852998699692253,0.5852998699692253,894.0
7,0.46509781743259926,0.46509781743259926,771.0
8,0.34537839793879077,0.34537839793879077,373.0
9,0.7287121619263579,0.7287121619263579,386.0
10,0.34589031080085686,0.34589031080085686,784.0
11,0.4349415234222622,0.4349415234222622,864.0
12,0.9395431503181999,0.9395431503181999,523.0
13,0.6664618991253737,0.6664618991253737,501.0
14,0.20680066420910648,0.20680066420910648,353.0
15,0.5250085872854093,0.5250085872854093,659.0
16,0.6200150802528508,0.6200150802528508,983.0
17,0.2673167504067502,0.2673167504067502,391.0
18,0.6267530108077097,0.6267530108077097,997.0
19,0.35052837920271096,0.35052837920271096,528.0
20,0.9334145540497492,0.9334145540497492,394.0
21,0.6124438926550395,0.6124438926550395,799.0
22,0.2950911192643,0.2950911192643,598.0
23,0.45058300963161013,0.45058300963161013,733.0
24,0.26244556788846896,0.26244556788846896,848.0
25,0.5232389621315681,0.5232389621315681,820.0
26,0.7293941185853494,0.7293941185853494,365.0
27,0.9441753139612994,0.9441753139612994,495.0
28,0.029970740906745785,0.029970740906745785,824.0
29,0.016805395678809898,0.016805395678809898,570.0
30,0.083606323741654,0.083606323741654,953.0
31,0.9558855792018035,0.9558855792018035,619.0
32,0.6022519444437608,0.6022519444437608,628.0
33,0.8901262472074891,0.8901262472074891,932.0
34,0.6308666199102688,0.6308666199102688,779.0
35,0.3276277607269522,0.3276277607269522,589.0
36,0.8601522083098718,0.8601522083098718,439.0
37,0.3754763333625133,0.3754763333625133,689.0
38,0.03663853625843694,0.03663853625843694,984.0
39,0.832025798841515,0.832025798841515,935.0
40,0.40710823465099,0.40710823465099,691.0
41,0.12018858942812227,0.12018858942812227,699.0
42,0.058024837619498504,0.058024837619498504,684.0
43,0.6049700055273801,0.6049700055273801,943.0
44,0.7859632291684093,0.7859632291684093,367.0
45,0.22478509443221206,0.22478509443221206,899.0
46,0.8573541845418351,0.8573541845418351,742.0
47,0.0329459102848646,0.0329459102848646,755.0
48,0.7111251945761734,0.7111251945761734,477.0
49,0.2714455267449096,0.2714455267449096,407.0
50,0.18726945235564885,0.18726945235564885,529.0
51,0.07393502561438225,0.07393502561438225,666.0
52,0.2605107497304273,0.2605107497304273,897.0
53,0.869741526553943,0.869741526553943,941.0
54,0.04531689967133601,0.04531689967133601,800.0
55,0.9585508830259828,0.9585508830259828,992.0
56,0.8736493931677045,0.8736493931677045,721.0
57,0.6752670138425285,0.6752670138425285,397.0
58,0.5977357268926442,0.5977357268926442,451.0
