node,x_coord,y_coord,capacity
1,0.7981765091782587,0.7981765091782587,1026.0
2,0.8577523575942199,0.8577523575942199,846.0
3,0.8447051272740629,0.8447051272740629,731.0
4,0.6810901666225302,0.6810901666225302,594.0
5,0.5779259139515571,0.5779259139515571,563.0
6,0.536477484221151,0.536477484221151,1015.0
7,0.16642018043401063,0.16642018043401063,1045.0
8,0.9213929650647017,0.9213929650647017,573.0
9,0.16590648953044274,0.16590648953044274,511.0
10,0.20736811436562386,0.20736811436562386,386.0
11,0.7311230323567413,0.7311230323567413,429.0
12,0.7749841428385991,0.7749841428385991,596.0
13,0.15072896716279893,0.15072896716279893,798.0
14,0.361700975592087,0.361700975592087,382.0
15,0.47135208646053806,0.47135208646053806,406.0
16,0.37871437323097945,0.37871437323097945,500.0
17,0.7717890316218612,0.7717890316218612,1055.0
18,0.6026474850856127,0.6026474850856127,975.0
19,0.22401114095967745,0.22401114095967745,1018.0
20,0.7311926612657809,0.7311926612657809,481.0
21,0.5551262751829176,0.5551262751829176,403.0
22,0.12298642515981029,0.12298642515981029,374.0
23,0.5063531652070945,0.5063531652070945,558.0
24,0.5996516395124543,0.5996516395124543,688.0
25,0.6713613939440175,0.6713613939440175,433.0
26,0.4887036567617611,0.4887036567617611,367.0
27,0.3667355179532805,0.3667355179532805,804.0
28,0.42542453673247493,0.42542453673247493,825.0
29,0.18190554077232668,0.18190554077232668,1055.0
30,0.20059470439828497,0.20059470439828497,1002.0
31,0.2381276218918651,0.2381276218918651,865.0
32,0.8798417671609864,0.8798417671609864,624.0
33,0.7734442794978367,0.7734442794978367,998.0
34,0.6160699844737181,0.6160699844737181,1063.0
35,0.5368948808299752,0.5368948808299752,548.0
36,0.6221876817824705,0.6221876817824705,1048.0
37,0.8322006675223732,0.8322006675223732,819.0
38,0.7798901030339909,0.7798901030339909,537.0
39,0.9949284083140955,0.9949284083140955,415.0
40,0.36326254333429664,0.36326254333429664,608.0
41,0.29558540857247095,0.29558540857247095,441.0
42,0.3485017498685934,0.3485017498685934,702.0
43,0.8321490693598028,0.8321490693598028,624.0
44,0.622372208219603,0.622372208219603,391.0
45,0.9964952480881475,0.9964952480881475,924.0
46,0.8083791981519226,0.8083791981519226,630.0
47,0.9708568695081614,0.9708568695081614,556.0
48,0.5378150601313723,0.5378150601313723,383.0
49,0.9579552507211577,0.9579552507211577,604.0
50,0.3060420188662416,0.3060420188662416,1056.0
51,0.04689124882274509,0.04689124882274509,367.0
52,0.6956930803320205,0.6956930803320205,436.0
53,0.9777728360548934,0.9777728360548934,1037.0
54,0.9351654151278403,0.9351654151278403,645.0
55,0.8620403664854106,0.8620403664854106,379.0
56,0.05093282038198588,0.05093282038198588,587.0
57,0.4047886193008723,0.4047886193008723,807.0
58,0.9713150704969364,0.9713150704969364,940.0
59,0.079508897576829,0.079508897576829,679.0
60,0.6953469164639425,0.6953469164639425,661.0
61,0.3231191132696185,0.3231191132696185,773.0
62,0.9732191501504688,0.9732191501504688,742.0
63,0.21861760312975131,0.21861760312975131,992.0
64,0.866053009223666,0.866053009223666,1022.0
65,0.8899631158490018,0.8899631158490018,908.0
66,0.6576577759148752,0.6576577759148752,433.0
67,0.9978551826832298,0.9978551826832298,467.0
68,0.4672744071918642,0.4672744071918642,442.0
69,0.11607404191386483,0.11607404191386483,749.0
70,0.5794622050434297,0.5794622050434297,579.0
71,0.45558879464812563,0.45558879464812563,517.0
72,0.8470226961122047,0.8470226961122047,767.0
73,0.823494639570751,0.823494639570751,862.0
74,0.14035122832164326,0.14035122832164326,1013.0
75,0.9395904926225633,0.9395904926225633,562.0
76,0.6117293138673816,0.6117293138673816,824.0
77,0.48528817825425574,0.48528817825425574,457.0
78,0.062249743703586935,0.062249743703586935,1050.0
79,0.023492009483687237,0.023492009483687237,769.0
80,0.39984879570421517,0.39984879570421517,802.0
81,0.743660986714223,0.743660986714223,396.0
82,0.734219809968232,0.734219809968232,440.0
83,0.4725645014206141,0.4725645014206141,891.0
84,0.984877423915467,0.984877423915467,1028.0
85,0.6755569727461523,0.6755569727461523,1023.0
86,0.221336398514014,0.221336398514014,496.0
87,0.5224398267185677,0.5224398267185677,686.0
88,0.43835028374810014,0.43835028374810014,1054.0
89,0.7396164134314076,0.7396164134314076,416.0
90,0.12226774493403636,0.12226774493403636,570.0
91,0.4597007522876877,0.4597007522876877,825.0
92,0.8561175325977646,0.8561175325977646,591.0
93,0.860221561404829,0.860221561404829,944.0
94,0.4576528589363724,0.4576528589363724,716.0
95,0.9999985563772849,0.9999985563772849,751.0
96,0.33397896086187684,0.33397896086187684,681.0
97,0.7963823879632541,0.7963823879632541,671.0
98,0.9641026185574639,0.9641026185574639,697.0
99,0.7295256073598706,0.7295256073598706,922.0
100,0.5193431592029913,0.5193431592029913,560.0
101,0.9070989179159648,0.9070989179159648,951.0
102,0.8263993366640019,0.8263993366640019,696.0
103,0.31318872637628803,0.31318872637628803,692.0
104,0.07753519398719777,0.07753519398719777,495.0
105,0.6671818201390851,0.6671818201390851,636.0
106,0.1535996743621153,0.1535996743621153,921.0
107,0.14923935451959403,0.14923935451959403,869.0
108,0.10802829873064868,0.10802829873064868,828.0
109,0.5195390074441766,0.5195390074441766,770.0
110,0.5461413908458901,0.5461413908458901,504.0
111,0.10567405141391317,0.10567405141391317,638.0
112,0.958554314035492,0.958554314035492,878.0
113,0.5248827389495478,0.5248827389495478,947.0
114,0.5472606804746878,0.5472606804746878,752.0
115,0.5211811202908261,0.5211811202908261,996.0
116,0.9141968926299266,0.9141968926299266,810.0
117,0.07829024959925857,0.07829024959925857,678.0
118,0.003127315374677364,0.003127315374677364,876.0
119,0.9736815503362923,0.9736815503362923,709.0
120,0.4710675038599339,0.4710675038599339,566.0
121,0.881761485180812,0.881761485180812,412.0
122,0.5833813284281004,0.5833813284281004,1040.0
123,0.2858029025484876,0.2858029025484876,999.0
124,0.39606379167967254,0.39606379167967254,774.0
125,0.4586674192650193,0.4586674192650193,863.0
126,0.0728534842206432,0.0728534842206432,814.0
127,0.8902047972914755,0.8902047972914755,684.0
128,0.7766417694364152,0.7766417694364152,590.0
129,0.07140255802725304,0.07140255802725304,637.0
130,0.8654870353732893,0.8654870353732893,744.0
131,0.9140699368106675,0.9140699368106675,965.0
132,0.05128745534818391,0.05128745534818391,952.0
133,0.9949333525201765,0.9949333525201765,792.0
134,0.6654387467250547,0.6654387467250547,1038.0
135,0.131570298571561,0.131570298571561,596.0
136,0.5802834201897724,0.5802834201897724,523.0
137,0.13411240355148868,0.13411240355148868,933.0
138,0.25688755170402033,0.25688755170402033,751.0
139,0.8775917266907332,0.8775917266907332,891.0
140,0.03206637172081361,0.03206637172081361,982.0
141,0.6555201025014845,0.6555201025014845,872.0
