node,x_coord,y_coord,capacity
1,0.9187371476981596,0.9187371476981596,1201.0
2,0.3368854315840961,0.3368854315840961,1237.0
3,0.8353210043620796,0.8353210043620796,1734.0
4,0.21880593703195794,0.21880593703195794,1207.0
5,0.6402768577863589,0.6402768577863589,1688.0
6,0.2732611539754888,0.2732611539754888,1405.0
7,0.49975002881105857,0.49975002881105857,1544.0
8,0.2822806434271872,0.2822806434271872,809.0
9,0.8559096525346932,0.8559096525346932,1028.0
10,0.7958936652790365,0.7958936652790365,1944.0
11,0.5285462302967323,0.5285462302967323,1217.0
12,0.5424403300819514,0.5424403300819514,1883.0
13,0.6127698602689704,0.6127698602689704,976.0
14,0.9693465833227586,0.9693465833227586,2003.0
15,0.22584077364701893,0.22584077364701893,891.0
16,0.8679922800835738,0.8679922800835738,855.0
17,0.3201900861863507,0.3201900861863507,932.0
18,0.04129479427700922,0.04129479427700922,684.0
19,0.4778759143179332,0.4778759143179332,1797.0
20,0.20072295147068275,0.20072295147068275,1478.0
21,0.8248307082489719,0.8248307082489719,1058.0
22,0.8532198113281748,0.8532198113281748,1415.0
23,0.9599240705080514,0.9599240705080514,1654.0
24,0.6199899428246822,0.6199899428246822,1287.0
25,0.7748766835525243,0.7748766835525243,932.0
26,0.1399266805542969,0.1399266805542969,1150.0
27,0.6275064793354486,0.6275064793354486,1659.0
28,0.4277756648106774,0.4277756648106774,1098.0
29,0.5916974662597012,0.5916974662597012,1899.0
30,0.030238106377938445,0.030238106377938445,1606.0
31,0.5717470750872493,0.5717470750872493,1292.0
32,0.34882132265977117,0.34882132265977117,1064.0
33,0.7019211800701965,0.7019211800701965,1011.0
34,0.17340994982065916,0.17340994982065916,1555.0
35,0.5719196807076825,0.5719196807076825,1247.0
36,0.6694833400466027,0.6694833400466027,841.0
37,0.06681458590078959,0.06681458590078959,1823.0
38,0.9119815884259106,0.9119815884259106,1606.0
39,0.09272352656731098,0.09272352656731098,1086.0
40,0.2504912168890505,0.2504912168890505,1476.0
41,0.9257715582209762,0.9257715582209762,1203.0
42,0.6247323358974033,0.6247323358974033,1193.0
43,0.6251665420260197,0.6251665420260197,1118.0
44,0.3103116646263637,0.3103116646263637,917.0
45,0.406955801002852,0.406955801002852,1949.0
46,0.9495779111186833,0.9495779111186833,1287.0
47,0.2863079956146173,0.2863079956146173,1801.0
48,0.05160971173726492,0.05160971173726492,1027.0
49,0.010297497823376967,0.010297497823376967,1532.0
50,0.0019287008148638485,0.0019287008148638485,1254.0
51,0.6559251945979148,0.6559251945979148,1066.0
52,0.15824369753550438,0.15824369753550438,1100.0
53,0.6795164583592668,0.6795164583592668,1497.0
54,0.10099626902794312,0.10099626902794312,2023.0
55,0.8664429338293496,0.8664429338293496,1434.0
56,0.9331020747129104,0.9331020747129104,1379.0
57,0.7514852921261963,0.7514852921261963,1341.0
58,0.538172793861621,0.538172793861621,778.0
59,0.3859023736864817,0.3859023736864817,1589.0
60,0.12951297055882138,0.12951297055882138,684.0
61,0.1793183942781038,0.1793183942781038,1755.0
62,0.11170044529289958,0.11170044529289958,1611.0
63,0.7033727744206455,0.7033727744206455,1384.0
64,0.11524487742063272,0.11524487742063272,768.0
65,0.3014638807510277,0.3014638807510277,882.0
66,0.2616593231537281,0.2616593231537281,1010.0
67,0.2166974840490965,0.2166974840490965,1443.0
68,0.6566184995738604,0.6566184995738604,1824.0
69,0.03071916137794095,0.03071916137794095,720.0
70,0.8655459590287089,0.8655459590287089,1376.0
71,0.7833135689262272,0.7833135689262272,1671.0
72,0.7803525202894184,0.7803525202894184,1929.0
73,0.4571343947708828,0.4571343947708828,1240.0
74,0.2533771076770739,0.2533771076770739,870.0
75,0.1851927868558032,0.1851927868558032,1110.0
76,0.9801403999458014,0.9801403999458014,1827.0
77,0.46676104339246516,0.46676104339246516,771.0
78,0.9122166183499889,0.9122166183499889,1707.0
79,0.06343856125782166,0.06343856125782166,1838.0
80,0.005447648730126486,0.005447648730126486,1185.0
81,0.40234303149476536,0.40234303149476536,1196.0
82,0.167585854550919,0.167585854550919,1130.0
83,0.013347280316258425,0.013347280316258425,1047.0
84,0.6303281979726212,0.6303281979726212,1970.0
85,0.39118223244816974,0.39118223244816974,1179.0
86,0.38375329068195807,0.38375329068195807,754.0
87,0.7898851406085969,0.7898851406085969,1730.0
88,0.0007896544014107665,0.0007896544014107665,879.0
89,0.3404135640675092,0.3404135640675092,991.0
90,0.5787102121635379,0.5787102121635379,1432.0
91,0.05934761992995674,0.05934761992995674,1523.0
92,0.06812434233559306,0.06812434233559306,722.0
93,0.31717643361620973,0.31717643361620973,1546.0
94,0.07830713556489477,0.07830713556489477,678.0
95,0.5211548897644334,0.5211548897644334,1670.0
96,0.19089837853206748,0.19089837853206748,1265.0
97,0.22100058733276673,0.22100058733276673,1952.0
98,0.7739512861886111,0.7739512861886111,1165.0
99,0.504218489222944,0.504218489222944,925.0
100,0.13270773500638988,0.13270773500638988,1095.0
101,0.47860417010378864,0.47860417010378864,998.0
102,0.4818187892585959,0.4818187892585959,1599.0
103,0.537543606480003,0.537543606480003,1405.0
104,0.7051129463098369,0.7051129463098369,1047.0
105,0.511057660171172,0.511057660171172,1926.0
106,0.23883431300711133,0.23883431300711133,1420.0
107,0.990176709434913,0.990176709434913,1015.0
108,0.8605712736868423,0.8605712736868423,1987.0
109,0.6940451147920701,0.6940451147920701,954.0
110,0.06544909310614111,0.06544909310614111,1012.0
111,0.5735048075131548,0.5735048075131548,1625.0
112,0.5876728400937039,0.5876728400937039,852.0
113,0.7221392185480442,0.7221392185480442,1038.0
114,0.3260399143032333,0.3260399143032333,1353.0
115,0.013922138386980976,0.013922138386980976,1861.0
116,0.07739654449824762,0.07739654449824762,984.0
117,0.8282908128582247,0.8282908128582247,1962.0
118,0.5372395118405686,0.5372395118405686,706.0
119,0.21838473079240472,0.21838473079240472,853.0
120,0.8752178870419158,0.8752178870419158,1285.0
121,0.28090311503554033,0.28090311503554033,1776.0
122,0.9094983178969096,0.9094983178969096,1981.0
123,0.413276706589623,0.413276706589623,736.0
124,0.10478659497337972,0.10478659497337972,717.0
125,0.29724973294823176,0.29724973294823176,1211.0
126,0.9292584780355881,0.9292584780355881,1865.0
127,0.6155505863460935,0.6155505863460935,1263.0
128,0.8250033584424221,0.8250033584424221,1964.0
129,0.37030248430992674,0.37030248430992674,1607.0
130,0.5504637129998213,0.5504637129998213,1279.0
131,0.3421113048153275,0.3421113048153275,896.0
132,0.7764860913330793,0.7764860913330793,1935.0
133,0.29946619987081013,0.29946619987081013,1101.0
134,0.3411188114052375,0.3411188114052375,1398.0
135,0.23190386510068994,0.23190386510068994,1803.0
136,0.4453259913486749,0.4453259913486749,1630.0
137,0.26963838043386423,0.26963838043386423,1279.0
138,0.4830611158400695,0.4830611158400695,773.0
139,0.7362485054181689,0.7362485054181689,1515.0
140,0.40294008615353594,0.40294008615353594,1658.0
141,0.7687296146741636,0.7687296146741636,1101.0
142,0.7577751512112623,0.7577751512112623,1681.0
143,0.5703829197135633,0.5703829197135633,1971.0
144,0.03482403363861564,0.03482403363861564,1200.0
145,0.4378434342200148,0.4378434342200148,1655.0
146,0.08916150406880097,0.08916150406880097,1147.0
147,0.7876299976584769,0.7876299976584769,1629.0
148,0.5174965961606455,0.5174965961606455,760.0
149,0.37740945640716705,0.37740945640716705,769.0
150,0.702136018618521,0.702136018618521,1288.0
151,0.6851495880426828,0.6851495880426828,899.0
152,0.3896119010673178,0.3896119010673178,1221.0
153,0.3736662158791404,0.3736662158791404,1901.0
154,0.725300243000405,0.725300243000405,1896.0
155,0.37565994167305083,0.37565994167305083,1878.0
156,0.21321240388822416,0.21321240388822416,786.0
157,0.1672120194959943,0.1672120194959943,1804.0
158,0.7448484565024969,0.7448484565024969,1980.0
159,0.5423940826828233,0.5423940826828233,983.0
160,0.2064425960748928,0.2064425960748928,1970.0
161,0.8913265554923067,0.8913265554923067,1250.0
162,0.5433852369414642,0.5433852369414642,1168.0
163,0.05882916577895436,0.05882916577895436,1395.0
164,0.18988531823895438,0.18988531823895438,774.0
165,0.8332909197345446,0.8332909197345446,1268.0
166,0.09780683355447883,0.09780683355447883,1517.0
167,0.9400752038851767,0.9400752038851767,802.0
168,0.01155549399378275,0.01155549399378275,738.0
169,0.9741683256818625,0.9741683256818625,1209.0
170,0.8338401469826833,0.8338401469826833,1517.0
171,0.8877722188957231,0.8877722188957231,1646.0
172,0.11428568130409511,0.11428568130409511,1247.0
173,0.17429686491333785,0.17429686491333785,1162.0
174,0.3011118417836385,0.3011118417836385,1400.0
175,0.7708267412769052,0.7708267412769052,759.0
176,0.7254105396663801,0.7254105396663801,689.0
177,0.35614185018940825,0.35614185018940825,1924.0
178,0.6383574197114894,0.6383574197114894,998.0
179,0.9045317143071099,0.9045317143071099,904.0
180,0.9858645059314664,0.9858645059314664,1348.0
181,0.4395370213364638,0.4395370213364638,853.0
182,0.6633221055906813,0.6633221055906813,1659.0
183,0.7413747133459103,0.7413747133459103,794.0
184,0.9018849572060943,0.9018849572060943,1651.0
185,0.727894241835684,0.727894241835684,1329.0
186,0.909947919045907,0.909947919045907,1348.0
187,0.30367053969266466,0.30367053969266466,1452.0
188,0.8932782661773953,0.8932782661773953,1546.0
189,0.32629415032477826,0.32629415032477826,1312.0
190,0.6631097329623126,0.6631097329623126,1402.0
191,0.8398084780247186,0.8398084780247186,1980.0
192,0.8833925291487283,0.8833925291487283,805.0
193,0.5183921567848855,0.5183921567848855,801.0
194,0.4595002951878484,0.4595002951878484,1933.0
195,0.7373160303383068,0.7373160303383068,994.0
196,0.07355096456103682,0.07355096456103682,1984.0
197,0.3277380897179796,0.3277380897179796,1188.0
