arc,originnode,destinationnode,capacity
1,1,4,104.0
2,1,15,183.0
3,1,20,145.0
4,1,36,76.0
5,1,38,139.0
6,1,41,117.0
7,1,49,108.0
8,1,61,183.0
9,1,76,173.0
10,1,82,181.0
11,1,91,146.0
12,1,100,147.0
13,1,112,126.0
14,1,148,112.0
15,1,165,103.0
16,1,168,209.0
17,1,169,187.0
18,2,26,208.0
19,2,34,126.0
20,2,50,148.0
21,2,51,204.0
22,2,60,93.0
23,2,62,100.0
24,2,66,81.0
25,2,75,164.0
26,2,83,114.0
27,2,92,109.0
28,2,115,111.0
29,2,130,117.0
30,2,174,183.0
31,2,182,158.0
32,3,7,95.0
33,3,17,141.0
34,3,50,116.0
35,3,55,163.0
36,3,81,104.0
37,3,85,162.0
38,3,87,121.0
39,3,94,109.0
40,3,121,172.0
41,3,143,180.0
42,3,145,104.0
43,3,146,178.0
44,3,171,82.0
45,3,178,203.0
46,4,1,154.0
47,4,15,170.0
48,4,20,174.0
49,4,36,132.0
50,4,38,192.0
51,4,41,148.0
52,4,49,82.0
53,4,58,121.0
54,4,61,143.0
55,4,76,192.0
56,4,82,76.0
57,4,90,184.0
58,4,100,164.0
59,4,112,80.0
60,4,165,96.0
61,4,168,82.0
62,4,169,115.0
63,5,24,186.0
64,5,29,205.0
65,5,35,99.0
66,5,45,117.0
67,5,97,127.0
68,5,126,87.0
69,5,128,180.0
70,5,150,173.0
71,5,185,103.0
72,5,187,195.0
73,5,191,76.0
74,6,10,186.0
75,6,48,101.0
76,6,54,178.0
77,6,63,79.0
78,6,87,206.0
79,6,96,104.0
80,6,105,98.0
81,6,122,171.0
82,6,127,175.0
83,6,149,110.0
84,6,171,201.0
85,6,196,119.0
86,7,3,211.0
87,7,14,87.0
88,7,17,103.0
89,7,55,105.0
90,7,71,72.0
91,7,85,184.0
92,7,89,174.0
93,7,121,211.0
94,7,123,151.0
95,7,143,73.0
96,7,145,194.0
97,7,146,132.0
98,8,36,141.0
99,8,41,103.0
100,8,42,186.0
101,8,59,143.0
102,8,82,96.0
103,8,91,150.0
104,8,139,90.0
105,8,148,73.0
106,8,165,152.0
107,8,168,139.0
108,8,183,188.0
109,9,32,140.0
110,9,97,147.0
111,9,116,121.0
112,9,175,124.0
113,9,180,96.0
114,9,185,128.0
115,10,6,200.0
116,10,27,131.0
117,10,48,129.0
118,10,54,180.0
119,10,65,124.0
120,10,86,204.0
121,10,87,127.0
122,10,89,83.0
123,10,96,123.0
124,10,105,183.0
125,10,114,153.0
126,10,122,80.0
127,10,127,143.0
128,10,171,168.0
129,10,193,87.0
130,10,196,144.0
131,11,28,122.0
132,11,74,159.0
133,11,80,139.0
134,11,129,84.0
135,11,134,212.0
136,11,140,139.0
137,11,162,97.0
138,11,166,140.0
139,11,177,166.0
140,11,192,74.0
141,12,40,73.0
142,12,44,136.0
143,12,84,115.0
144,12,101,110.0
145,12,109,79.0
146,12,151,209.0
147,12,153,188.0
148,12,157,143.0
149,12,163,205.0
150,12,176,83.0
151,12,179,142.0
152,12,194,75.0
153,13,16,122.0
154,13,18,187.0
155,13,19,83.0
156,13,21,203.0
157,13,78,182.0
158,13,81,110.0
159,13,94,165.0
160,13,110,206.0
161,13,138,211.0
162,13,146,74.0
163,13,178,160.0
164,13,199,117.0
165,14,7,98.0
166,14,33,197.0
167,14,40,143.0
168,14,55,84.0
169,14,71,86.0
170,14,85,84.0
171,14,120,129.0
172,14,121,107.0
173,14,123,120.0
174,14,157,145.0
175,14,163,139.0
176,15,1,138.0
177,15,4,176.0
178,15,20,151.0
179,15,25,124.0
180,15,36,132.0
181,15,38,122.0
182,15,41,196.0
183,15,49,99.0
184,15,58,203.0
185,15,61,131.0
186,15,76,89.0
187,15,90,144.0
188,15,100,173.0
189,15,112,154.0
190,15,124,114.0
191,15,165,182.0
192,15,168,162.0
193,15,195,141.0
194,16,13,140.0
195,16,18,179.0
196,16,26,190.0
197,16,50,90.0
198,16,51,147.0
199,16,62,202.0
200,16,83,139.0
201,16,94,124.0
202,16,110,185.0
203,16,115,109.0
204,16,138,80.0
205,16,146,76.0
206,16,174,110.0
207,16,178,145.0
208,16,199,186.0
209,17,3,193.0
210,17,7,148.0
211,17,19,141.0
212,17,50,156.0
213,17,81,74.0
214,17,85,114.0
215,17,94,81.0
216,17,143,192.0
217,17,145,154.0
218,17,146,196.0
219,17,171,80.0
220,17,178,78.0
221,17,199,169.0
222,18,13,102.0
223,18,16,72.0
224,18,19,140.0
225,18,21,97.0
226,18,51,186.0
227,18,78,212.0
228,18,81,127.0
229,18,94,112.0
230,18,110,159.0
231,18,115,154.0
232,18,138,91.0
233,18,146,190.0
234,18,178,198.0
235,18,199,94.0
236,19,13,147.0
237,19,17,81.0
238,19,18,117.0
239,19,81,94.0
240,19,94,163.0
241,19,110,105.0
242,19,138,105.0
243,19,149,119.0
244,19,178,116.0
245,20,1,129.0
246,20,4,154.0
247,20,15,116.0
248,20,38,112.0
249,20,49,124.0
250,20,61,201.0
251,20,65,197.0
252,20,76,136.0
253,20,100,175.0
254,20,112,175.0
255,20,114,144.0
256,20,119,147.0
257,20,169,180.0
258,21,13,176.0
259,21,18,211.0
260,21,78,83.0
261,21,110,124.0
262,21,138,72.0
263,21,160,79.0
264,21,162,103.0
265,21,164,77.0
266,21,166,185.0
267,21,177,209.0
268,21,192,204.0
269,22,28,202.0
270,22,69,112.0
271,22,172,85.0
272,22,177,128.0
273,23,46,139.0
274,23,67,138.0
275,23,73,182.0
276,23,99,138.0
277,23,104,209.0
278,23,125,123.0
279,23,158,163.0
280,23,167,107.0
281,23,173,120.0
282,23,186,206.0
283,23,189,204.0
284,23,198,90.0
285,24,5,141.0
286,24,29,207.0
287,24,35,84.0
288,24,45,191.0
289,24,95,143.0
290,24,97,85.0
291,24,126,137.0
292,24,128,119.0
293,24,150,89.0
294,24,187,144.0
295,25,15,134.0
296,25,53,103.0
297,25,58,145.0
298,25,59,108.0
