node,x_coord,y_coord,capacity
1,0.32705100664279296,0.32705100664279296,859.0
2,0.6898147315001276,0.6898147315001276,547.0
3,0.9376619190826174,0.9376619190826174,586.0
4,0.24629760227073305,0.24629760227073305,1038.0
5,0.035098835827651165,0.035098835827651165,696.0
6,0.08605295501778609,0.08605295501778609,1062.0
7,0.9362330399299084,0.9362330399299084,981.0
8,0.4847075657806752,0.4847075657806752,1096.0
9,0.940769089208478,0.940769089208478,922.0
10,0.8602660372827172,0.8602660372827172,710.0
11,0.5320673697060515,0.5320673697060515,851.0
12,0.07159162387891316,0.07159162387891316,1235.0
13,0.9345845448621148,0.9345845448621148,1177.0
14,0.0179956187205339,0.0179956187205339,634.0
15,0.4230802911893937,0.4230802911893937,815.0
16,0.2954567373205228,0.2954567373205228,564.0
17,0.12441165570086499,0.12441165570086499,1180.0
18,0.8304916360201902,0.8304916360201902,670.0
19,0.46895004520531336,0.46895004520531336,1353.0
20,0.1610276531091498,0.1610276531091498,1411.0
21,0.688392802292486,0.688392802292486,1320.0
22,0.6161022822575011,0.6161022822575011,498.0
23,0.9869614290129036,0.9869614290129036,684.0
24,0.2997483799043431,0.2997483799043431,1003.0
25,0.3290413535729215,0.3290413535729215,803.0
26,0.6260335352595455,0.6260335352595455,1093.0
27,0.6001037349471124,0.6001037349471124,1020.0
28,0.7949091672972639,0.7949091672972639,849.0
29,0.18284425386042458,0.18284425386042458,502.0
30,0.41470272980459777,0.41470272980459777,699.0
31,0.9249152829349652,0.9249152829349652,683.0
32,0.7795349997525738,0.7795349997525738,990.0
33,0.4325751925861395,0.4325751925861395,916.0
34,0.4431714192637718,0.4431714192637718,895.0
35,0.7200117524238697,0.7200117524238697,1240.0
36,0.92970604299023,0.92970604299023,591.0
37,0.16938881604408473,0.16938881604408473,1086.0
38,0.7073445079150463,0.7073445079150463,1001.0
39,0.7020498106781495,0.7020498106781495,821.0
40,0.5927106881631864,0.5927106881631864,660.0
41,0.7724987366770857,0.7724987366770857,1277.0
42,0.17284131182942786,0.17284131182942786,690.0
43,0.015467145395316462,0.015467145395316462,925.0
44,0.28038474774041433,0.28038474774041433,661.0
45,0.805469240077549,0.805469240077549,1404.0
46,0.23034014596836005,0.23034014596836005,1237.0
47,0.7760223804464628,0.7760223804464628,1337.0
48,0.09473106748427429,0.09473106748427429,992.0
49,0.5897857434917906,0.5897857434917906,1009.0
50,0.8769523065888707,0.8769523065888707,1230.0
51,0.3284110342939297,0.3284110342939297,1245.0
52,0.9821571113392212,0.9821571113392212,1192.0
53,0.30459775327377936,0.30459775327377936,554.0
54,0.5413158342181149,0.5413158342181149,1167.0
55,0.5241431558149934,0.5241431558149934,615.0
56,0.47428976426162717,0.47428976426162717,751.0
57,0.5384868221415301,0.5384868221415301,847.0
58,0.6744817276549965,0.6744817276549965,1318.0
59,0.9388941557491293,0.9388941557491293,1303.0
60,0.6381343150762753,0.6381343150762753,1360.0
61,0.5048433863740518,0.5048433863740518,946.0
62,0.8005267296152792,0.8005267296152792,1335.0
63,0.2258132340245219,0.2258132340245219,808.0
64,0.29930953950176276,0.29930953950176276,477.0
65,0.19092446722210854,0.19092446722210854,1215.0
66,0.7441485974847488,0.7441485974847488,609.0
67,0.10024757132206474,0.10024757132206474,1341.0
68,0.9909265180109473,0.9909265180109473,773.0
69,0.9522922385563599,0.9522922385563599,937.0
70,0.26379581477425207,0.26379581477425207,1020.0
71,0.4848547855479092,0.4848547855479092,760.0
72,0.9766407630154488,0.9766407630154488,981.0
73,0.7268955847152819,0.7268955847152819,612.0
74,0.8466402178439646,0.8466402178439646,543.0
75,0.9319716227741501,0.9319716227741501,1124.0
76,0.5855929436209094,0.5855929436209094,1157.0
77,0.23504304174897195,0.23504304174897195,1339.0
78,0.9956556372667055,0.9956556372667055,1378.0
79,0.5635845192222116,0.5635845192222116,562.0
80,0.444093675284151,0.444093675284151,708.0
81,0.9513861189516113,0.9513861189516113,1372.0
82,0.7469327104671413,0.7469327104671413,961.0
83,0.33398119140920235,0.33398119140920235,1181.0
84,0.06907118160160042,0.06907118160160042,1067.0
85,0.28882432170463146,0.28882432170463146,1049.0
86,0.4167417131872453,0.4167417131872453,625.0
87,0.7734257008699177,0.7734257008699177,1369.0
88,0.26763500022701336,0.26763500022701336,1009.0
89,0.13884987535015314,0.13884987535015314,705.0
90,0.7001226029470751,0.7001226029470751,1070.0
91,0.9437997561197395,0.9437997561197395,874.0
92,0.62244063721133,0.62244063721133,523.0
93,0.2009368862524421,0.2009368862524421,1056.0
94,0.9584032070717516,0.9584032070717516,1102.0
95,0.7680627574737772,0.7680627574737772,682.0
96,0.15709362667786764,0.15709362667786764,1103.0
97,0.41822798306621534,0.41822798306621534,1139.0
98,0.2285327905559399,0.2285327905559399,1372.0
99,0.8144408739709647,0.8144408739709647,1324.0
100,0.8364122208723911,0.8364122208723911,1293.0
101,0.9303953595958045,0.9303953595958045,1108.0
102,0.31026047889797925,0.31026047889797925,733.0
103,0.6970624922753986,0.6970624922753986,582.0
104,0.06935504849197516,0.06935504849197516,1312.0
105,0.8710808498332444,0.8710808498332444,651.0
106,0.1421172104299514,0.1421172104299514,881.0
107,0.026493741915884494,0.026493741915884494,1100.0
108,0.5911302536959102,0.5911302536959102,1132.0
109,0.031048373245592953,0.031048373245592953,1134.0
110,0.8637337182279821,0.8637337182279821,1266.0
111,0.43875841767121726,0.43875841767121726,1220.0
112,0.4333399420081304,0.4333399420081304,832.0
113,0.16030805873947795,0.16030805873947795,1328.0
114,0.8429397985473529,0.8429397985473529,905.0
115,0.3243994287815517,0.3243994287815517,571.0
116,0.03597460356270976,0.03597460356270976,552.0
117,0.5264044332598713,0.5264044332598713,1322.0
118,0.3297941444211673,0.3297941444211673,1212.0
119,0.2550956689399927,0.2550956689399927,1108.0
120,0.22309642841193456,0.22309642841193456,1079.0
121,0.6903523962833327,0.6903523962833327,991.0
122,0.9286469243018451,0.9286469243018451,505.0
123,0.7688912226078949,0.7688912226078949,1345.0
124,0.7601707568769571,0.7601707568769571,1180.0
125,0.4144812898440108,0.4144812898440108,998.0
126,0.6046542025478584,0.6046542025478584,965.0
127,0.6859360847435205,0.6859360847435205,721.0
128,0.08302401559678929,0.08302401559678929,877.0
129,0.7552724389836032,0.7552724389836032,874.0
130,0.12101021371951992,0.12101021371951992,940.0
131,0.4056146571763969,0.4056146571763969,1280.0
132,0.40615188686427994,0.40615188686427994,999.0
133,0.7551619079906442,0.7551619079906442,1238.0
134,0.24191186476913673,0.24191186476913673,496.0
135,0.0761361144381425,0.0761361144381425,836.0
136,0.6628922924396256,0.6628922924396256,978.0
137,0.08089627547109723,0.08089627547109723,586.0
138,0.1142270931663516,0.1142270931663516,932.0
139,0.24866350489552447,0.24866350489552447,1359.0
140,0.3698917288776903,0.3698917288776903,661.0
141,0.3269263056804773,0.3269263056804773,1123.0
142,0.8854525599988164,0.8854525599988164,1300.0
143,0.11321223612869469,0.11321223612869469,999.0
144,0.2946334639494361,0.2946334639494361,1398.0
145,0.9258511901018267,0.9258511901018267,1141.0
146,0.7760652204405067,0.7760652204405067,913.0
147,0.44997028388787896,0.44997028388787896,1030.0
148,0.2776541064445617,0.2776541064445617,1254.0
149,0.8587074664425806,0.8587074664425806,1117.0
150,0.09205706585043394,0.09205706585043394,1393.0
151,0.0703839486823411,0.0703839486823411,1407.0
152,0.5816705452986001,0.5816705452986001,778.0
153,0.35285661357487563,0.35285661357487563,1106.0
154,0.2815233475292457,0.2815233475292457,1304.0
155,0.9367460523268673,0.9367460523268673,1016.0
156,0.6220522217414661,0.6220522217414661,1104.0
157,0.4554708867692726,0.4554708867692726,767.0
158,0.32783771650733884,0.32783771650733884,641.0
159,0.9238080026511355,0.9238080026511355,943.0
160,0.5964786484565249,0.5964786484565249,984.0
161,0.1748246910943163,0.1748246910943163,1130.0
162,0.03628354563031588,0.03628354563031588,605.0
163,0.26405938887290414,0.26405938887290414,962.0
164,0.41706946040728676,0.41706946040728676,670.0
165,0.36260120366858184,0.36260120366858184,1054.0
166,0.5316216242154944,0.5316216242154944,887.0
167,0.27194798237321993,0.27194798237321993,1084.0
168,0.7789542943683376,0.7789542943683376,522.0
169,0.3459708543840109,0.3459708543840109,739.0
170,0.07414669676788865,0.07414669676788865,477.0
171,0.2165513953925955,0.2165513953925955,1210.0
172,0.20554285042455622,0.20554285042455622,1406.0
173,0.25383688204298294,0.25383688204298294,920.0
174,0.6945766533653657,0.6945766533653657,623.0
175,0.4050271878723458,0.4050271878723458,583.0
176,0.8658532709648163,0.8658532709648163,1263.0
177,0.22591389046580734,0.22591389046580734,632.0
178,0.4331779331820479,0.4331779331820479,500.0
179,0.41562969054094057,0.41562969054094057,767.0
180,0.6948758662755604,0.6948758662755604,1018.0
181,0.5122986157597494,0.5122986157597494,512.0
182,0.1882012833410176,0.1882012833410176,987.0
183,0.9255825517095745,0.9255825517095745,1187.0
184,0.7232313231679223,0.7232313231679223,1023.0
185,0.9637015813494525,0.9637015813494525,894.0
186,0.26735189841418416,0.26735189841418416,934.0
187,0.6251006718240832,0.6251006718240832,483.0
188,0.8191919426758116,0.8191919426758116,1071.0
189,0.862996285902204,0.862996285902204,1243.0
190,0.33776149189190097,0.33776149189190097,777.0
191,0.24619313952012534,0.24619313952012534,1193.0
192,0.2166331714730394,0.2166331714730394,762.0
193,0.8395623115204354,0.8395623115204354,1328.0
194,0.37756002808984046,0.37756002808984046,1194.0
195,0.21792844339413808,0.21792844339413808,1307.0
196,0.8440542180038232,0.8440542180038232,664.0
197,0.34030016621867876,0.34030016621867876,1087.0
198,0.03432769787762868,0.03432769787762868,1072.0
199,0.8275280775550654,0.8275280775550654,1224.0
200,0.3708554026158609,0.3708554026158609,1188.0
201,0.03738103158413342,0.03738103158413342,994.0
202,0.04827854386162711,0.04827854386162711,935.0
203,0.5211202598757078,0.5211202598757078,778.0
204,0.7515491068450172,0.7515491068450172,1292.0
205,0.2638439788663177,0.2638439788663177,542.0
206,0.4040795310830664,0.4040795310830664,788.0
207,0.04165970921447382,0.04165970921447382,917.0
208,0.2876794355033384,0.2876794355033384,699.0
209,0.7596878261817344,0.7596878261817344,739.0
210,0.010853588781317813,0.010853588781317813,1102.0
211,0.8841665492044456,0.8841665492044456,780.0
212,0.421648315535195,0.421648315535195,1167.0
213,0.9272441608108462,0.9272441608108462,1007.0
214,0.5279005225074498,0.5279005225074498,1040.0
215,0.4320218811550477,0.4320218811550477,1019.0
216,0.3861382573762129,0.3861382573762129,949.0
217,0.9986546987665857,0.9986546987665857,1088.0
218,0.8210200089283484,0.8210200089283484,1354.0
219,0.3431341324115261,0.3431341324115261,1098.0
220,0.31812089570561386,0.31812089570561386,1302.0
221,0.04812815945020721,0.04812815945020721,671.0
222,0.9734135802744848,0.9734135802744848,873.0
223,0.7364527617524759,0.7364527617524759,1308.0
224,0.08567169038339661,0.08567169038339661,636.0
225,0.7951269410427115,0.7951269410427115,572.0
226,0.06678259410738907,0.06678259410738907,610.0
227,0.13579676361652637,0.13579676361652637,610.0
228,0.09209901601936887,0.09209901601936887,903.0
229,0.2835349204994111,0.2835349204994111,735.0
230,0.8491022398293527,0.8491022398293527,702.0
231,0.4958758096004514,0.4958758096004514,1282.0
232,0.6484105955878188,0.6484105955878188,1097.0
233,0.3369398446007035,0.3369398446007035,1264.0
234,0.5995831607562765,0.5995831607562765,1408.0
235,0.7225407427414486,0.7225407427414486,481.0
236,0.5919252309635209,0.5919252309635209,1279.0
237,0.6366645345394545,0.6366645345394545,680.0
238,0.5078920731498754,0.5078920731498754,574.0
239,0.6720724857757321,0.6720724857757321,936.0
240,0.03534425425550447,0.03534425425550447,1034.0
241,0.16654842191283414,0.16654842191283414,664.0
242,0.5160118629624173,0.5160118629624173,1172.0
243,0.6500863651829742,0.6500863651829742,1270.0
244,0.08027978856100326,0.08027978856100326,1171.0
245,0.3167546936776514,0.3167546936776514,1307.0
246,0.35325646423770674,0.35325646423770674,1043.0
247,0.5600236392259273,0.5600236392259273,789.0
248,0.9499595516746762,0.9499595516746762,1264.0
249,0.4487385382778658,0.4487385382778658,1169.0
250,0.9805021428040577,0.9805021428040577,996.0
251,0.35606746047139615,0.35606746047139615,926.0
252,0.7224752483525617,0.7224752483525617,661.0
253,0.2730282344986822,0.2730282344986822,1360.0
254,0.9820203448338057,0.9820203448338057,947.0
255,0.4812569054630548,0.4812569054630548,1156.0
256,0.8334805468014219,0.8334805468014219,893.0
257,0.051783369201853446,0.051783369201853446,1362.0
258,0.9327851034356505,0.9327851034356505,801.0
259,0.453902215672784,0.453902215672784,785.0
260,0.7581052319960546,0.7581052319960546,1273.0
261,0.8348725961142469,0.8348725961142469,968.0
262,0.36891740456560085,0.36891740456560085,672.0
263,0.5950343475383623,0.5950343475383623,1185.0
264,0.2782782834174794,0.2782782834174794,777.0
265,0.8804539555259444,0.8804539555259444,1029.0
266,0.507278218855389,0.507278218855389,922.0
267,0.10707205459306202,0.10707205459306202,603.0
268,0.5707586116518195,0.5707586116518195,843.0
269,0.540184205945069,0.540184205945069,1302.0
270,0.02835400938788224,0.02835400938788224,1250.0
271,0.2204121010131701,0.2204121010131701,1415.0
272,0.5607399055176224,0.5607399055176224,1281.0
273,0.29037605176883197,0.29037605176883197,618.0
274,0.7209944001749119,0.7209944001749119,918.0
275,0.3252137123288408,0.3252137123288408,812.0
276,0.40133156834000927,0.40133156834000927,629.0
277,0.6452786062493844,0.6452786062493844,1349.0
278,0.04855197532672584,0.04855197532672584,772.0
279,0.12228729837663099,0.12228729837663099,819.0
280,0.20971316539085727,0.20971316539085727,1308.0
281,0.1631603419780302,0.1631603419780302,1297.0
282,0.5640753810911526,0.5640753810911526,934.0
283,0.7471236258174578,0.7471236258174578,714.0
284,0.42736375913769875,0.42736375913769875,720.0
285,0.8229298514164983,0.8229298514164983,877.0
286,0.3980701887705608,0.3980701887705608,1360.0
287,0.9205991333911807,0.9205991333911807,1321.0
288,0.21085125497290513,0.21085125497290513,1221.0
289,0.7165891789433817,0.7165891789433817,877.0
290,0.3201259841193478,0.3201259841193478,1031.0
291,0.10933122511367821,0.10933122511367821,1018.0
292,0.3466001547305846,0.3466001547305846,854.0
293,0.6149283002106207,0.6149283002106207,1034.0
294,0.9839831865839419,0.9839831865839419,572.0
295,0.02011527061822127,0.02011527061822127,972.0
296,0.2878040027940376,0.2878040027940376,915.0
297,0.675180947043397,0.675180947043397,1105.0
298,0.3029278413631912,0.3029278413631912,1376.0
299,0.8033321969054831,0.8033321969054831,1147.0
300,0.9461884402284432,0.9461884402284432,722.0
301,0.28076292303325145,0.28076292303325145,549.0
302,0.24442508102310478,0.24442508102310478,775.0
303,0.3836886846171096,0.3836886846171096,655.0
304,0.14081779346076884,0.14081779346076884,742.0
305,0.3029509958197346,0.3029509958197346,1410.0
306,0.5356247287618644,0.5356247287618644,1329.0
307,0.4996355599235669,0.4996355599235669,898.0
308,0.8521854851611355,0.8521854851611355,918.0
309,0.27781323368870947,0.27781323368870947,1023.0
310,0.10700740451031654,0.10700740451031654,499.0
311,0.34895961609116477,0.34895961609116477,804.0
312,0.6306601813081298,0.6306601813081298,522.0
313,0.39857908089221783,0.39857908089221783,994.0
314,0.6133553818066141,0.6133553818066141,597.0
315,0.22622122216289609,0.22622122216289609,522.0
316,0.4828697415997243,0.4828697415997243,1195.0
317,0.35056453888116,0.35056453888116,1394.0
318,0.48499887508596684,0.48499887508596684,1119.0
319,0.7390217856710899,0.7390217856710899,725.0
320,0.20275545592024635,0.20275545592024635,853.0
321,0.886909431471393,0.886909431471393,1283.0
322,0.7247295079292622,0.7247295079292622,725.0
323,0.5312405561670527,0.5312405561670527,748.0
324,0.1045340043266334,0.1045340043266334,971.0
325,0.23830881266824433,0.23830881266824433,962.0
326,0.6581378522543595,0.6581378522543595,1008.0
327,0.9909922938578967,0.9909922938578967,1124.0
328,0.9062020854779962,0.9062020854779962,1167.0
329,0.02221602483105589,0.02221602483105589,567.0
330,0.45408428199604867,0.45408428199604867,1270.0
331,0.9949638060155606,0.9949638060155606,1185.0
332,0.8166535583189133,0.8166535583189133,900.0
333,0.4271592686257365,0.4271592686257365,1356.0
334,0.7646382244753178,0.7646382244753178,639.0
335,0.4266797538417323,0.4266797538417323,1306.0
336,0.8056382590625395,0.8056382590625395,1324.0
337,0.6988632420557324,0.6988632420557324,879.0
338,0.8596630035450906,0.8596630035450906,1253.0
339,0.25316259260687235,0.25316259260687235,851.0
340,0.5506129949252662,0.5506129949252662,1358.0
341,0.9691927426390907,0.9691927426390907,1386.0
342,0.704652031874732,0.704652031874732,1289.0
343,0.8330993205865933,0.8330993205865933,992.0
344,0.11324118191945687,0.11324118191945687,746.0
