arc,originnode,destinationnode,capacity
1,1,70,94.0
2,1,83,68.0
3,1,167,135.0
4,1,190,147.0
5,1,220,163.0
6,1,296,70.0
7,1,305,85.0
8,1,355,168.0
9,1,376,61.0
10,1,437,155.0
11,1,535,66.0
12,1,567,95.0
13,2,127,163.0
14,2,136,83.0
15,2,232,112.0
16,2,277,107.0
17,2,312,163.0
18,2,461,144.0
19,2,506,154.0
20,2,578,168.0
21,3,36,117.0
22,3,155,90.0
23,3,213,65.0
24,3,222,111.0
25,3,327,163.0
26,3,328,97.0
27,3,366,59.0
28,3,410,92.0
29,3,421,105.0
30,3,498,60.0
31,3,510,90.0
32,4,139,114.0
33,4,186,71.0
34,4,288,121.0
35,4,309,151.0
36,4,418,138.0
37,4,445,110.0
38,4,527,169.0
39,4,531,75.0
40,5,128,123.0
41,5,162,135.0
42,5,228,82.0
43,5,257,127.0
44,5,295,146.0
45,5,407,169.0
46,5,417,127.0
47,5,425,91.0
48,5,486,157.0
49,6,84,94.0
50,6,106,97.0
51,6,278,128.0
52,6,346,169.0
53,6,357,125.0
54,6,358,88.0
55,6,422,147.0
56,6,474,93.0
57,7,31,77.0
58,7,50,104.0
59,7,52,104.0
60,7,183,158.0
61,7,341,162.0
62,7,377,90.0
63,7,383,145.0
64,7,596,144.0
65,8,57,106.0
66,8,178,146.0
67,8,323,107.0
68,9,68,164.0
69,9,69,138.0
70,9,72,159.0
71,9,75,162.0
72,9,94,65.0
73,9,211,76.0
74,9,217,63.0
75,9,258,137.0
76,9,300,139.0
77,9,513,136.0
78,10,142,107.0
79,10,189,124.0
80,10,497,83.0
81,10,523,144.0
82,11,27,123.0
83,11,54,76.0
84,11,181,165.0
85,11,214,58.0
86,11,238,115.0
87,11,247,88.0
88,11,413,159.0
89,11,451,148.0
90,11,465,112.0
91,11,591,83.0
92,12,43,129.0
93,12,67,145.0
94,12,104,137.0
95,12,151,67.0
96,12,221,163.0
97,12,279,124.0
98,12,368,131.0
99,12,405,156.0
100,12,545,86.0
101,12,550,94.0
102,13,31,111.0
103,13,101,168.0
104,13,250,85.0
105,13,254,91.0
106,13,331,156.0
107,13,398,118.0
108,13,403,92.0
109,13,466,116.0
110,13,468,151.0
111,13,547,110.0
112,14,84,117.0
113,14,240,118.0
114,14,278,109.0
115,14,358,133.0
116,14,426,84.0
117,14,474,163.0
118,15,147,116.0
119,15,206,129.0
120,15,212,118.0
121,15,369,114.0
122,15,388,125.0
123,15,402,147.0
124,15,482,108.0
125,15,517,82.0
126,15,559,57.0
127,16,51,91.0
128,16,102,85.0
129,16,119,78.0
130,16,158,91.0
131,16,163,141.0
132,16,169,92.0
133,16,302,68.0
134,16,390,117.0
135,16,406,169.0
136,16,442,140.0
137,17,20,165.0
138,17,67,148.0
139,17,113,87.0
140,17,130,69.0
141,17,170,112.0
142,17,226,149.0
143,17,244,167.0
144,17,291,143.0
145,17,324,139.0
146,17,348,95.0
147,17,397,153.0
148,17,563,140.0
149,18,47,162.0
150,18,74,149.0
151,18,114,123.0
152,18,149,146.0
153,18,168,83.0
154,18,196,86.0
155,18,211,170.0
156,18,336,64.0
157,18,416,121.0
158,18,458,115.0
159,18,462,107.0
160,18,534,165.0
161,19,34,165.0
162,19,80,60.0
163,19,125,141.0
164,19,316,94.0
165,19,330,95.0
166,20,17,72.0
167,20,113,65.0
168,20,130,98.0
169,20,291,89.0
170,20,324,150.0
171,20,348,104.0
172,20,351,148.0
173,20,397,144.0
174,21,58,164.0
175,21,90,87.0
176,21,239,96.0
177,21,322,72.0
178,21,337,138.0
179,21,352,136.0
180,21,394,79.0
181,21,396,164.0
182,21,430,119.0
183,21,455,127.0
184,22,76,58.0
185,22,136,79.0
186,22,152,160.0
187,22,160,165.0
188,22,187,137.0
189,22,232,144.0
190,22,236,89.0
191,22,277,74.0
192,22,312,70.0
193,22,375,104.0
194,22,434,161.0
195,22,471,83.0
196,22,549,104.0
197,23,122,149.0
198,23,145,114.0
199,23,370,151.0
200,24,44,70.0
201,24,53,162.0
202,24,85,95.0
203,24,139,92.0
204,24,186,117.0
205,24,229,85.0
206,24,290,168.0
207,24,499,136.0
208,25,88,113.0
209,25,115,65.0
210,25,140,108.0
211,25,141,155.0
212,25,197,88.0
213,25,245,73.0
214,25,303,98.0
215,25,401,147.0
216,25,429,112.0
217,25,504,60.0
218,25,520,119.0
219,25,521,124.0
220,25,525,61.0
221,25,538,60.0
222,26,326,134.0
223,26,393,155.0
224,27,11,94.0
225,27,40,106.0
226,27,54,119.0
227,27,243,106.0
228,27,247,157.0
229,27,413,75.0
230,27,441,127.0
231,27,488,152.0
232,27,490,135.0
233,28,66,93.0
234,28,82,105.0
235,28,95,61.0
236,28,110,165.0
237,28,209,116.0
238,28,225,60.0
239,28,283,94.0
240,28,334,146.0
241,28,392,86.0
242,28,503,110.0
243,28,558,82.0
244,28,592,81.0
245,29,98,135.0
246,29,106,138.0
247,29,171,162.0
248,29,279,125.0
249,29,280,144.0
250,29,281,151.0
251,29,315,143.0
252,29,542,67.0
253,29,551,104.0
254,29,566,166.0
255,29,572,125.0
256,30,34,102.0
257,30,97,134.0
258,30,112,144.0
259,30,131,66.0
260,30,179,158.0
261,30,216,163.0
262,30,262,70.0
263,30,330,142.0
264,30,333,131.0
265,30,380,70.0
266,30,415,123.0
267,30,435,103.0
268,30,580,163.0
269,31,7,103.0
270,31,13,127.0
271,31,50,142.0
272,31,52,157.0
273,31,101,84.0
274,31,105,90.0
275,31,183,65.0
276,31,341,146.0
277,31,398,132.0
278,31,468,142.0
279,32,47,66.0
280,32,123,134.0
281,32,168,70.0
282,32,218,169.0
283,32,299,85.0
284,32,336,161.0
285,32,416,99.0
286,32,461,93.0
287,32,462,94.0
288,32,506,100.0
289,32,584,157.0
290,32,587,163.0
291,33,71,70.0
292,33,86,68.0
293,33,165,90.0
294,33,286,138.0
295,33,313,162.0
296,33,386,128.0
297,33,435,145.0
298,33,583,116.0
299,34,19,108.0
300,34,30,59.0
301,34,80,88.0
302,34,97,90.0
303,34,112,154.0
304,34,125,139.0
305,34,131,67.0
306,34,194,68.0
307,34,255,65.0
308,34,316,106.0
309,34,330,123.0
310,34,333,144.0
311,34,580,97.0
312,35,87,151.0
313,35,133,89.0
314,35,180,133.0
315,35,360,163.0
316,35,367,66.0
317,35,373,127.0
318,35,528,125.0
319,35,568,108.0
320,35,578,97.0
321,36,3,94.0
322,36,78,112.0
323,36,81,161.0
324,36,155,160.0
325,36,222,124.0
326,36,327,142.0
327,36,366,76.0
328,36,410,151.0
329,36,431,61.0
330,36,498,157.0
331,36,510,161.0
332,36,544,160.0
333,36,574,87.0
334,37,96,119.0
335,37,177,108.0
336,37,227,96.0
337,37,508,104.0
338,37,516,93.0
339,37,530,98.0
340,38,121,146.0
341,38,127,117.0
342,38,136,64.0
343,38,184,87.0
344,38,252,72.0
345,38,289,145.0
346,38,362,140.0
347,38,469,96.0
348,38,506,114.0
349,39,103,65.0
350,39,235,123.0
351,39,274,81.0
352,39,371,100.0
353,39,448,80.0
354,39,463,141.0
355,39,560,85.0
356,39,577,93.0
357,40,27,135.0
358,40,234,167.0
